ISBN,Titel,Autor,Genre,CoverURL,Lesedatum,Kategorie
9780671212094,How to Read a Book,Mortimer J. Adler & Charles van Doren,Sachbuch,https://covers.openlibrary.org/b/isbn/9780671212094-L.jpg?default=false,22.12.2017,Zweitbuch
9783499217548,Wer die Nachtigall stört,Harper Lee,Roman,https://covers.openlibrary.org/b/isbn/9783499217548-L.jpg?default=false,26.02.2018,Klassiker
9780198739838,Superintelligence,Nick Bostrom,Sachbuch,https://covers.openlibrary.org/b/isbn/9780198739838-L.jpg?default=false,26.02.2018,Zweitbuch
9781482751550,König Ödipus,Sophokles,Epos,https://covers.openlibrary.org/b/isbn/9781482751550-L.jpg?default=false,26.03.2018,Klassiker
9783944594224,Geschichte des Geldes,Henry Werner,Sachbuch,https://covers.openlibrary.org/b/isbn/9783944594224-L.jpg?default=false,26.03.2018,Zweitbuch
9783455650525,Das fehlende Glied in der Kette,Agatha Christie,Krimi,https://covers.openlibrary.org/b/isbn/9783455650525-L.jpg?default=false,30.07.2018,Klassiker
9780062316097,Sapiens,Yuval Noah Harari,Sachbuch,https://covers.openlibrary.org/b/isbn/9780062316097-L.jpg?default=false,30.07.2018,Zweitbuch
9783866474703,Aeneis,Vergil,Epos,https://covers.openlibrary.org/b/isbn/9783866474703-L.jpg?default=false,27.08.2018,Klassiker
9783648067642,"Telefonieren, Professionelle Gesprächstechniken",Holger Backwinkel und Peter Sturtz,Sachbuch,https://covers.openlibrary.org/b/isbn/9783648067642-L.jpg?default=false,27.08.2018,Zweitbuch
9783764170486,Huckleberry Finn,Mark Twain,Roman,https://covers.openlibrary.org/b/isbn/9783764170486-L.jpg?default=false,24.09.2018,Klassiker
9780971015883,"Case in Point 8, Complete Case Interview Preparation",Marc P. Cosentino,Sachbuch,https://covers.openlibrary.org/b/isbn/9780971015883-L.jpg?default=false,24.09.2018,Zweitbuch
9783499225000,Die Pest,Albert Camus,Roman,https://covers.openlibrary.org/b/isbn/9783499225000-L.jpg?default=false,22.10.2018,Klassiker
9781784161934,The God Delusion,Richard Dawkins,Sachbuch,https://covers.openlibrary.org/b/isbn/9781784161934-L.jpg?default=false,22.10.2018,Zweitbuch
9783608960365,Briefe vom Weihnachtsmann,J.R.R. Tolkien,Weihnachtsklassiker,https://covers.openlibrary.org/b/isbn/9783608960365-L.jpg?default=false,22.12.2018,Klassiker
9783833307737,Das Lesekreisbuch,Thomas Böhm,Sachbuch,https://covers.openlibrary.org/b/isbn/9783833307737-L.jpg?default=false,22.12.2018,Zweitbuch
9783453421585,Der Maler der fließenden Welt,Kazuo Ishiguro,Roman,https://covers.openlibrary.org/b/isbn/9783453421585-L.jpg?default=false,17.07.2019,Klassiker
9783446260306,Die geheime Welt der Bauwerke,Roma Agrawal,Sachbuch,https://covers.openlibrary.org/b/isbn/9783446260306-L.jpg?default=false,17.07.2019,Zweitbuch
9783257201185,Farm der Tiere,George Orwell,Science Fiction,https://covers.openlibrary.org/b/isbn/9783257201185-L.jpg?default=false,22.09.2019,Klassiker
9783935254540,Spieltheorie - Ein Sachcomic,"Ivan Pastine, Tuvana Pastine, Tom Humberstone",Sachbuch,https://covers.openlibrary.org/b/isbn/9783935254540-L.jpg?default=false,22.09.2019,Zweitbuch
9783866477568,Gesammelte Werke,Edgar Allan Poe,Horror,https://covers.openlibrary.org/b/isbn/9783866477568-L.jpg?default=false,27.10.2019,Klassiker
3551015082,Tim und Struppi - Schritte auf dem Mond,Hergé,Comic,https://covers.openlibrary.org/b/isbn/3551015082-L.jpg?default=false,27.10.2019,Zweitbuch
9783036959344,Frühstück bei Tiffany,Truman Capote,Roman,https://covers.openlibrary.org/b/isbn/9783036959344-L.jpg?default=false,24.11.2019,Klassiker
9783958921870,"Statistik, Zahlenspiel mit Mehrwert","Spektrum der Wissenschaft Kompakt, Ausgabe 02/18",Sachbuch,https://covers.openlibrary.org/b/isbn/9783958921870-L.jpg?default=false,24.11.2019,Zweitbuch
9781482579871,Meister Floh,E.T.A. Hoffmann,Roman,https://covers.openlibrary.org/b/isbn/9781482579871-L.jpg?default=false,15.12.2019,Klassiker
9783862018970,"Ironman, Glauben","Kieron Gillen, Greg Land",Comic,https://covers.openlibrary.org/b/isbn/9783862018970-L.jpg?default=false,15.12.2019,Zweitbuch
9783257208634,Die Mars Chroniken,Ray Bradbury,Science Fiction,https://covers.openlibrary.org/b/isbn/9783257208634-L.jpg?default=false,16.02.2020,Klassiker
9780312430009,The Checklist Manifesto,Atul Gawande,Sachbuch,https://covers.openlibrary.org/b/isbn/9780312430009-L.jpg?default=false,16.02.2020,Zweitbuch
9783499106354,Lolita,Vladimir Nabokov,Roman,https://covers.openlibrary.org/b/isbn/9783499106354-L.jpg?default=false,04.04.2020,Klassiker
9780241974872,A Field Guide to Lies and Statistics,Daniel Levitin,Sachbuch,https://covers.openlibrary.org/b/isbn/9780241974872-L.jpg?default=false,04.04.2020,Zweitbuch
9783150099421,Romeo und Julia,William Shakespeare,Theater,https://covers.openlibrary.org/b/isbn/9783150099421-L.jpg?default=false,26.04.2020,Klassiker
9783868203394,Walden,Henry David Thoreau,Roman,https://covers.openlibrary.org/b/isbn/9783868203394-L.jpg?default=false,06.06.2020,Klassiker
9783596906673,Herr der Fliegen,William Golding,Roman,https://covers.openlibrary.org/b/isbn/9783596906673-L.jpg?default=false,11.07.2020,Klassiker
9783898799614,Der reichste Mann der Weltgeschichte,Greg Steinmetz,Biographie,https://covers.openlibrary.org/b/isbn/9783898799614-L.jpg?default=false,11.07.2020,Zweitbuch
9783492311168,Der Report der Magd,Margaret Atwood,Roman,https://covers.openlibrary.org/b/isbn/9783492311168-L.jpg?default=false,13.09.2020,Klassiker
9781904905851,Six Tycoons,Wyn Derbyshire,Biographie,https://covers.openlibrary.org/b/isbn/9781904905851-L.jpg?default=false,13.09.2020,Zweitbuch
9783499101502,Der Richter und sein Henker,Friedrich Dürrenmatt,Roman,https://covers.openlibrary.org/b/isbn/9783499101502-L.jpg?default=false,06.11.2020,Klassiker
9783455600308,Hercule Poirots Weihnachten,Agatha Christie,Weihnachtsklassiker,https://covers.openlibrary.org/b/isbn/9783455600308-L.jpg?default=false,19.12.2020,Klassiker
3810501077,Solos Reise,Joy Smith Aiken,Katzenroman,https://covers.openlibrary.org/b/isbn/3810501077-L.jpg?default=false,19.12.2020,Zweitbuch
9783596105816,Fiktionen,Jorge Luis Borges,Roman,https://covers.openlibrary.org/b/isbn/9783596105816-L.jpg?default=false,30.01.2021,Klassiker
9783938484494,Der Spieler,Fjodor Dostojewski,Roman,https://covers.openlibrary.org/b/isbn/9783938484494-L.jpg?default=false,28.02.2021,Klassiker
9781473200111,Reaper Man,Terry Pratchett,Fantasy,https://covers.openlibrary.org/b/isbn/9781473200111-L.jpg?default=false,28.02.2021,Zweitbuch
9783730603536,Die besten Geschichten,H.P. Lovecraft,Horror,https://covers.openlibrary.org/b/isbn/9783730603536-L.jpg?default=false,28.03.2021,Klassiker
9783741524295,Pocket-Rätsel H.P. Lovecraft,Dr. Gareth Moore,Comic,https://covers.openlibrary.org/b/isbn/9783741524295-L.jpg?default=false,28.03.2021,Zweitbuch
9780099908609,For Whom the Bell Tolls,Ernest Hemingway,Kriegsliteratur,https://covers.openlibrary.org/b/isbn/9780099908609-L.jpg?default=false,08.05.2021,Klassiker
9783730604755,Die Zeitmaschine,H.G. Wells,Science Fiction,https://covers.openlibrary.org/b/isbn/9783730604755-L.jpg?default=false,08.05.2021,Zweitbuch
9780575079939,Do Androids Dream of Electric Sheep?,Philip K. Dick,Science Fiction,https://covers.openlibrary.org/b/isbn/9780575079939-L.jpg?default=false,06.06.2021,Klassiker
9781473200180,Guards! Guards!,Terry Pratchett,Fantasy,https://covers.openlibrary.org/b/isbn/9781473200180-L.jpg?default=false,06.06.2021,Zweitbuch
9783866477117,Ruf der Wildnis,Jack London,Abenteuerroman,https://covers.openlibrary.org/b/isbn/9783866477117-L.jpg?default=false,10.07.2021,Klassiker
9783753421438,Knockdown im Lockdown,Marko Lindner,Sachbuch,https://covers.openlibrary.org/b/isbn/9783753421438-L.jpg?default=false,10.07.2021,Zweitbuch
9783730601020,Der Glöckner von Notre Dame,Victor Hugo,Roman,https://covers.openlibrary.org/b/isbn/9783730601020-L.jpg?default=false,20.09.2021,Klassiker
9780141186672,The Man in the High Castle,Philip K. Dick,Science Fiction,https://covers.openlibrary.org/b/isbn/9780141186672-L.jpg?default=false,20.09.2021,Zweitbuch
9780195115482,Iracema,José de Alencar,Epos,https://covers.openlibrary.org/b/isbn/9780195115482-L.jpg?default=false,17.10.2021,Klassiker
9780553293364,Second Foundation,Isaac Asimov,Science Fiction,https://covers.openlibrary.org/b/isbn/9780553293364-L.jpg?default=false,17.10.2021,Zweitbuch
9783499253133,Schlachthof 5,Kurt Vonnegut,Kriegsliteratur,https://covers.openlibrary.org/b/isbn/9783499253133-L.jpg?default=false,18.11.2021,Klassiker
9783885068815,Kierkegaard zur Einführung,Paul Liessmann,Sachbuch,https://covers.openlibrary.org/b/isbn/9783885068815-L.jpg?default=false,18.11.2021,Zweitbuch
9783789161742,Pettersson kriegt Weihnachtsbesuch,Sven Nordqvist,Weihnachtsklassiker,https://covers.openlibrary.org/b/isbn/9783789161742-L.jpg?default=false,13.12.2021,Klassiker
9781950435432,The Wonderful Wizard of Oz,L. Frank Baum,Fantasy,https://covers.openlibrary.org/b/isbn/9781950435432-L.jpg?default=false,23.01.2022,Klassiker
9783868815672,Lean Startup,Eric Ries,Sachbuch,https://covers.openlibrary.org/b/isbn/9783868815672-L.jpg?default=false,23.01.2022,Zweitbuch
9783150206041,Die Blumen des Bösen,Charles Baudelaire,Lyrik,https://covers.openlibrary.org/b/isbn/9783150206041-L.jpg?default=false,20.02.2022,Klassiker
9780199537341,Le Morte Darthur,Sir Thomas Melory,Roman,https://covers.openlibrary.org/b/isbn/9780199537341-L.jpg?default=false,27.03.2022,Klassiker
9783937872735,Der Antichrist,Friedrich Nietzsche,Philosophie,https://covers.openlibrary.org/b/isbn/9783937872735-L.jpg?default=false,24.04.2022,Klassiker
9781473200197,Men at Arms,Terry Pratchett,Fantasy,https://covers.openlibrary.org/b/isbn/9781473200197-L.jpg?default=false,24.04.2022,Zweitbuch
9781728902135,Gilgamesch,Unbekannt,Epos,https://covers.openlibrary.org/b/isbn/9781728902135-L.jpg?default=false,22.05.2022,Klassiker
9781614750697,Assemblers of Infinity,Kevin J. Anderson & Doug Beason,Science Fiction,https://covers.openlibrary.org/b/isbn/9781614750697-L.jpg?default=false,22.05.2022,Zweitbuch
9780307291844,Jurassic Park,Michael Chrichton,Science Fiction,https://covers.openlibrary.org/b/isbn/9780307291844-L.jpg?default=false,24.08.2022,Klassiker
9783868204810,Der Fürst,Niccolo Machiavelli,Philosophie,https://covers.openlibrary.org/b/isbn/9783868204810-L.jpg?default=false,09.10.2022,Klassiker
9780091816971,Who moved my cheese?,Dr. Spencer Johnson,Roman,https://covers.openlibrary.org/b/isbn/9780091816971-L.jpg?default=false,09.10.2022,Zweitbuch
9780141199177,The Hound of the Baskervilles,Arthur Conan Doyle,Roman,https://covers.openlibrary.org/b/isbn/9780141199177-L.jpg?default=false,07.11.2022,Klassiker
9780143111603,Neuromancer,William Gibson,Science Fiction,https://covers.openlibrary.org/b/isbn/9780143111603-L.jpg?default=false,06.12.2022,Klassiker
9783551354013,Harry Potter und der Stein der Weisen,J.K Rowling,Roman,https://covers.openlibrary.org/b/isbn/9783551354013-L.jpg?default=false,19.12.2022,Klassiker
9783499221897,Der Fremde,Albert Camus,Roman,https://covers.openlibrary.org/b/isbn/9783499221897-L.jpg?default=false,16.01.2023,Klassiker
9780141186887,Things Fall Apart,Chinua Achebe,Roman,https://covers.openlibrary.org/b/isbn/9780141186887-L.jpg?default=false,13.02.2023,Klassiker
9783423142113,Von Mäusen und Menschen,John Steinbeck,Roman,https://covers.openlibrary.org/b/isbn/9783423142113-L.jpg?default=false,02.05.2023,Klassiker
9780143136309,Monkey King: Journey to the west,Wu Cheng'en,Roman,https://covers.openlibrary.org/b/isbn/9780143136309-L.jpg?default=false,21.06.2023,Klassiker
9783548606118,Solaris,Stanisław Lem,Science Fiction,https://covers.openlibrary.org/b/isbn/9783548606118-L.jpg?default=false,31.07.2023,Klassiker
9780141368931,Die Welle,Morton Rhue,Roman,https://covers.openlibrary.org/b/isbn/9780141368931-L.jpg?default=false,16.10.2023,Klassiker
9783426616260,Ein Tag im Leben des Iwan Denissowitsch,Alexander Solzhenitsyn,Roman,https://covers.openlibrary.org/b/isbn/9783426616260-L.jpg?default=false,13.11.2023,Klassiker
9783328600718,Weihnachten auf der Lindwurmfeste,Walter Moers,Weihnachtsklassiker,https://covers.openlibrary.org/b/isbn/9783328600718-L.jpg?default=false,18.12.2023,Klassiker
9783257213645,Robinson Crusoe,Daniel Defoe,Abenteuerroman,https://covers.openlibrary.org/b/isbn/9783257213645-L.jpg?default=false,15.01.2024,Klassiker
9783518368541,Homo Faber,Max Frisch,Roman,https://covers.openlibrary.org/b/isbn/9783518368541-L.jpg?default=false,21.02.2024,Klassiker
9783868200263,Psychologie der Massen,Gustave Le Bon,Philosophie,https://covers.openlibrary.org/b/isbn/9783868200263-L.jpg?default=false,18.03.2024,Klassiker
9780141997025,Food Rules,Michael Pollan,Sachbuch,https://covers.openlibrary.org/b/isbn/9780141997025-L.jpg?default=false,13.11.2023,Zweitbuch
9780008277772,The Naked Sun,Isaac Asimov,Science Fiction,https://covers.openlibrary.org/b/isbn/9780008277772-L.jpg?default=false,16.10.2023,Zweitbuch
9783789169113,Petterson und Findus - Findus und der Hahn im Korb,Sven Nordquist,Kinderbuch,https://covers.openlibrary.org/b/isbn/9783789169113-L.jpg?default=false,18.03.2024,Zweitbuch
